"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"687","Normal/Others","WS/MP18288/2025-2026/238274-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at primary school tuwa","27-Sep-2025","16-Dec-2025","49290","Sanction"
"688","Normal/Others","WS/MP18288/2025-2026/238509-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of rec harging structure with roof top at taravadi main primary school","27-Sep-2025","16-Dec-2025","49290","Sanction"
"689","Normal/Others","WS/MP18288/2025-2026/238512-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at vadeliya primary school","27-Sep-2025","16-Dec-2025","49290","Sanction"
"690","Normal/Others","WS/MP18288/2025-2026/238514-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at nisal faliya tajpuri","27-Sep-2025","13-Mar-2026","49290","Sanction"
"691","Normal/Others","WS/MP18288/2025-2026/238517-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at near Ambemata mandir kadadara","27-Sep-2025","13-Mar-2026","49290","Sanction"
"692","Normal/Others","WS/MP18288/2025-2026/238518-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at primary school  thanagarjan","27-Sep-2025","16-Dec-2025","49290","Sanction"
"693","Normal/Others","WS/MP18288/2025-2026/238520-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at main primary school chalali","27-Sep-2025","07-Jan-2026","49290","Sanction"
"694","Normal/Others","WS/MP18288/2025-2026/238523-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at main school matariya vyas","27-Sep-2025","07-Jan-2026","49290","Sanction"
"695","Normal/Others","WS/MP18288/2025-2026/238525-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at mother faliya primary school nandarva","27-Sep-2025","07-Jan-2026","49290","Sanction"
"696","Normal/Others","WS/MP18288/2025-2026/238527-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at nayk faliya varg primary school padardi","27-Sep-2025","07-Jan-2026","49290","Sanction"
"697","Normal/Others","WS/MP18288/2025-2026/238529-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at  vijapur primary school","27-Sep-2025","07-Jan-2026","49290","Sanction"
"698","Normal/Others","WS/MP18288/2025-2026/238530-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at primary school dhamai","27-Sep-2025","07-Jan-2026","49290","Sanction"
"699","Normal/Others","WS/MP18288/2025-2026/238532-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at muvadi faliya primaryschool dhmanod","27-Sep-2025","07-Jan-2026","49290","Sanction"
"700","Normal/Others","WS/MP18288/2025-2026/238536-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at primary school mirapur","27-Sep-2025","07-Jan-2026","49290","Sanction"
"701","Normal/Others","WS/MP18288/2025-2026/238538-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top ked primary school varg mithali shahera","27-Sep-2025","07-Jan-2026","49290","Sanction"
"702","Normal/Others","WS/MP18288/2025-2026/238540-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top  at vanzara faliya  varg primary school nada","27-Sep-2025","07-Jan-2026","49290","Sanction"
"703","Normal/Others","WS/MP18288/2025-2026/238541-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at primary school saradiya","27-Sep-2025","07-Jan-2026","49290","Sanction"
"704","Normal/Others","WS/MP18288/2025-2026/238544-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at navi syureli primary school varg","27-Sep-2025","07-Jan-2026","49290","Sanction"
"705","Normal/Others","WS/MP18288/2025-2026/238545-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at matiya faliya primary school waghjipur","27-Sep-2025","07-Jan-2026","49290","Sanction"
"706","Normal/Others","WS/MP18288/2025-2026/238567-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at futelav faliya primary school bakhhar godhra","27-Sep-2025","16-Dec-2025","49290","Sanction"
"707","Normal/Others","WS/MP891/2025-2026/219911-Construction of shelters for animals","Gujarat","KACHCHH(DISTRICT COLLECTOR KUTCH_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","To build a cowshed next to the Shiv Mandir","18-Jul-2025","10-Feb-2026","500000","Physical Inspection"
"708","Normal/Others","WS/MP18291/2025-2026/222014-Construction of shelters for animals","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Construction of Shelters for birds in Katav Village","10-Aug-2025","05-Dec-2025","260000","Physical Inspection"
"709","Normal/Others","WS/MP891/2025-2026/233090-Construction of shelters for animals","Gujarat","RAJKOT(DISTRICT COLLECTOR RAJKOT_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Shed work for cowshed","13-Oct-2025","12-Dec-2025","250000","Physical Inspection"
"710","Normal/Others","WS/MP892/2024-2025/80292-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Construction of Road (650 meter) from Kumbhiya Main Road to Kasturba Gandhi Balika Vidhyalay, Kumbhiya, Ta-Garudeshwar, Narmada","11-Jan-2024","18-Nov-2024","4562815","Physical Inspection"
"711","Normal/Others","WS/MP889/2024-2025/133669-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Work of CC Road from Dharamsala to Rawalvas in Desaivas at Nandotra village (2023-24)","18-Jul-2024","22-Aug-2024","500000","Physical Inspection"
"712","Normal/Others","WS/MP891/2024-2025/139714-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Paver block work","07-Sep-2024","03-Feb-2025","823435","Physical Inspection"
"713","Normal/Others","WS/MP889/2025-2026/140608-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","KACHCHH(DISTRICT COLLECTOR KUTCH_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Bhujodi Ta.Di.Bhuj-Kach For work of paver block at Maldhari Mangal Mandir Trust managed Ashram School (2024-25)","13-Sep-2024","02-Dec-2025","500000","Physical Inspection"
"714","Normal/Others","WS/MP889/2025-2026/140611-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Sanadar Ta.Deeodar : Road works next to the lake (2023-24)","13-Sep-2024","21-Jul-2025","1100000","Sanction"
"715","Normal/Others","WS/MP889/2024-2025/140613-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Vada Ta.Kankrej : For CC road work from highway to Sedha Mashru's residence (2023-24)","13-Sep-2024","10-Mar-2025","500000","Physical Inspection"
"716","Normal/Others","WS/MP889/2024-2025/140632-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Kanzara Ta.Deesa :  For CC road work from Village Chora to Village Padar(2023-24)","13-Sep-2024","24-Dec-2024","500000","Physical Inspection"
"717","Normal/Others","WS/MP889/2024-2025/145845-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Bhadkasar, Ta.Deodar : R.C.C. Road at Maliwas area (2023-24)","07-Oct-2024","05-Mar-2025","500000","Physical Inspection"
"718","Normal/Others","WS/MP889/2025-2026/145860-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","DEVBHUMI DWARKA(DISTRICT COLLECTOR DEVBHUMI DWARKA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Bhimrana Ta.Dist-Devbhumi Dwarka : For road paver work near Mogardham temple (2023-24)","07-Oct-2024","20-Jun-2025","1097700","Work partially Completed"
"719","Normal/Others","WS/MP889/2025-2026/145866-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Nana Delaniapara (Tharpada) Ta. Deesa : For CC road work (2023-24)","07-Oct-2024","16-Apr-2025","500000","Sanction"
"720","Normal/Others","WS/MP889/2025-2026/145867-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Dheliyanapara(Tharpada) Ta.Deesa : For paver block work at Village (2023-24)","07-Oct-2024","16-Apr-2025","500000","Physical Inspection"
"721","Normal/Others","WS/MP18288/2024-2025/146623-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","KHEDA(DISTRICT COLLECTOR KHEDA_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Ramanbhai Maji Sarpanch na Faliyama paver Block nu kam","10-Oct-2024","25-Nov-2024","498801","Physical Inspection"
"722","Normal/Others","WS/MP18288/2024-2025/146625-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","KHEDA(DISTRICT COLLECTOR KHEDA_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Fatak Agad Ranjitbhai Na Faliyama paver blok nu kam","10-Oct-2024","25-Nov-2024","249667","Physical Inspection"
"723","Normal/Others","WS/MP18288/2024-2025/146627-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","KHEDA(DISTRICT COLLECTOR KHEDA_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Harasidhhi Mata mandir chok pasena faliyama Paver blok nu kam","10-Oct-2024","25-Nov-2024","299870","Physical Inspection"
"724","Normal/Others","WS/MP18288/2024-2025/146628-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","KHEDA(DISTRICT COLLECTOR KHEDA_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Bhathiji Mandir Pasena Faliyama paver Block nu kam","10-Oct-2024","03-Dec-2024","298799","Physical Inspection"
"725","Normal/Others","WS/MP18288/2024-2025/146629-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","KHEDA(DISTRICT COLLECTOR KHEDA_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Mukeshbhaina Faliyama Paver Block nu kam","10-Oct-2024","25-Nov-2024","249772","Physical Inspection"
"726","Normal/Others","WS/MP18288/2024-2025/146634-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","KHEDA(DISTRICT COLLECTOR KHEDA_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Lallupura game Faliyama Paver block nu kam","10-Oct-2024","25-Nov-2024","299138","Physical Inspection"
"727","Normal/Others","WS/MP18288/2024-2025/146635-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","KHEDA(DISTRICT COLLECTOR KHEDA_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Prayamary School ma Paver Block nu kam","10-Oct-2024","25-Nov-2024","397254","Physical Inspection"
"728","Normal/Others","WS/MP18288/2024-2025/146647-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","KHEDA(DISTRICT COLLECTOR KHEDA_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Pratapbhai na Faliyama Paver blok nu kam","10-Oct-2024","25-Nov-2024","250000","Vendor Identification"
"729","Normal/Others","WS/MP18288/2024-2025/146650-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","KHEDA(DISTRICT COLLECTOR KHEDA_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","matajina Mandir Chok Faliyama paver Blok nu kam","10-Oct-2024","03-Dec-2024","198948","Physical Inspection"
"730","Normal/Others","WS/MP18288/2025-2026/146658-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Prathamik Shala thi Matajina Mandir taraf jata cc road nu kaam","10-Oct-2024","30-May-2025","200000","Physical Inspection"
"731","Normal/Others","WS/MP889/2025-2026/149368-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Maktupur Ta. Unjha :  Hirabha Dutt Vahola near C.C. Road work (2024-25)","25-Oct-2024","14-Aug-2025","1000000","Vendor Identification"
"732","Normal/Others","WS/MP889/2024-2025/149373-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Sihori(rabarivas) Ta.kankrej : Paver block work from Udariya vas approach road to Samoj Mataji temple (2024-25)","25-Oct-2024","24-Feb-2025","500000","Physical Inspection"
