"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"351","Normal/Others","WS/MP116/2025-2026/189840-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Near Vrindavan Society, Owaripada, Dahisar East","07-Apr-2025","30-Mar-2026","2500000","Sanction"
"352","Normal/Others","WS/MP116/2025-2026/189842-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Near Tiranga Society, Teen Dongri Yashwant Nagar, Goregaon (W)","07-Apr-2025","30-Mar-2026","2500000","Sanction"
"353","Normal/Others","WS/MP116/2025-2026/189843-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Krishna Nagar Near Vijay Nagar Marol Maroshi Road Andheri East","07-Apr-2025","30-Mar-2026","3000000","Sanction"
"354","Normal/Others","WS/MP116/2025-2026/189845-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Near Trimurti Chawl, Goni Nagar Andheri (East)","07-Apr-2025","30-Mar-2026","3000000","Sanction"
"355","Normal/Others","WS/MP116/2025-2026/189847-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Plot No. 168 Near Charakop Sector 01 Kandivali (W)","07-Apr-2025","30-Mar-2026","3000000","Sanction"
"356","Normal/Others","WS/MP116/2025-2026/189848-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Lal Dongar Suman Nagar Sion Trombay Road Chembur","07-Apr-2025","04-Mar-2026","2500000","Work partially Completed"
"357","Normal/Others","WS/MP116/2025-2026/189849-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","MMRDA Colony Washinaka Chembur","07-Apr-2025","04-Mar-2026","3000000","Work partially Completed"
"358","Normal/Others","WS/MP108/2025-2026/189898-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of roads from Ramrao Surjuse home to Rameshchandra Soni house.","07-Apr-2025","06-Aug-2025","1000000","Work Completed"
"359","Normal/Others","WS/MP108/2025-2026/189899-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of road from Grampanchayat Bhawan to Raghunandan Gharad house","07-Apr-2025","06-Aug-2025","1000000","Work Completed"
"360","Normal/Others","WS/MP108/2025-2026/189900-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of road from AMol Janakwar house to house of pawan  Deshmukh.","07-Apr-2025","06-Aug-2025","1000000","Work Completed"
"361","Normal/Others","WS/MP108/2025-2026/190171-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of road at Kothoda, Nandgaon Khandeshwar from mukund Dhande to ghanshyam dahande.","09-Apr-2025","06-Aug-2025","1000000","Vendor Identification"
"362","Normal/Others","WS/MP18286/2025-2026/192203-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Dr. Medha Vishram Kulkarni (2024-30) (2024-2030)","Elected MP","Road Concreting at Ward No.11, Sutardara Kothrud.","17-Apr-2025","30-Jan-2026","995677","Physical Inspection"
"363","Normal/Others","WS/MP116/2025-2026/194596-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Ward No 61 Anand Nagar Jogeshwari East","26-Apr-2025","28-Mar-2026","2500000","Sanction"
"364","Normal/Others","WS/MP116/2025-2026/194597-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Ward No 81 Chakala Gavathan Dewool Wadi Malapa Dongari Andheri East","26-Apr-2025","28-Mar-2026","2500000","Sanction"
"365","Normal/Others","WS/MP116/2025-2026/194598-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Thakur Nagar in Ward No73 Thakur Nagar Jogeshwari East","26-Apr-2025","28-Mar-2026","1500000","Sanction"
"366","Normal/Others","WS/MP108/2025-2026/194948-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of road from house of Mahadeo Dongre to house of Prakash Bhabulkar at Nandura Bk.","28-Apr-2025","06-Aug-2025","1000000","Vendor Identification"
"367","Normal/Others","WS/MP116/2025-2026/197477-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Construction of Internal Cement Concrete Road, Ward No. 105, Sadatnagar, Banewadi, Plot No. 44, Abdul Rahman Menakshan Hall to Plot No. 35, Dr. Sartaj Pathan House, Aurangabad","07-May-2025","04-Nov-2025","1000000","Physical Inspection"
"368","Normal/Others","WS/MP116/2025-2026/197484-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Construction of Internal Cement Concrete Road, Ward No. 105, Sadatnagar, Banewadi, Plot No. 36, Dr. Siraj House to Plot No. 37, Sameer Chaudhary House, Aurangabad","07-May-2025","04-Nov-2025","1000000","Physical Inspection"
"369","Normal/Others","WS/MP108/2025-2026/197936-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","construction of road from house of tarudkar to lonkar at sai sahwas colony warud","08-May-2025","18-Aug-2025","1500000","Work partially Completed"
"370","Normal/Others","WS/MP18290/2025-2026/199067-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Chandrakant Damodar Handore (2024-30) (2024-2030)","Elected MP","construction of Cement Road in ward no 1","13-May-2025","11-Jun-2025","999686","Physical Inspection"
"371","Normal/Others","WS/MP18290/2025-2026/199068-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Chandrakant Damodar Handore (2024-30) (2024-2030)","Elected MP","construction of cement road in ward no 2","13-May-2025","11-Jun-2025","999686","Physical Inspection"
"372","Normal/Others","WS/MP18290/2025-2026/200298-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","BEED(DISTRICT COLLECTOR BEED_IDA)","Shri Chandrakant Damodar Handore (2024-30) (2024-2030)","Elected MP","Construction of Cement Roads in Manjarsumba","16-May-2025","09-Dec-2025","1000000","Vendor Identification"
"373","Normal/Others","WS/MP18290/2025-2026/200299-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","BEED(DISTRICT COLLECTOR BEED_IDA)","Shri Chandrakant Damodar Handore (2024-30) (2024-2030)","Elected MP","Construction of Internal Roads at Yampure Vasti","16-May-2025","09-Dec-2025","1000000","Vendor Identification"
"374","Normal/Others","WS/MP112/2026-2027/200630-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Construction of road in Lingnoor K. Nool, Tal.Gadhinglaj, Dist.Kolhapur","18-May-2025","07-Aug-2026","1000000","Physical Inspection"
"375","Normal/Others","WS/MP18286/2025-2026/202716-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Dr. Medha Vishram Kulkarni (2024-30) (2024-2030)","Elected MP","Ward No. 16  Concreting near the children s toilet at NCC Headquarters, SB Road, Pune.","23-May-2025","19-Sep-2025","998289","Physical Inspection"
"376","Normal/Others","WS/MP18294/2025-2026/206507-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","LAKHEGAON ME BHARAT TUMSARE KE NIWAS SE LAKHARAM RAHANGDALE KE NIWAS TAK CEMENT ROAD","04-Jun-2025","06-Aug-2025","1000000","Physical Inspection"
"377","Normal/Others","WS/MP18294/2025-2026/206509-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","SARANDI ME SHASAKIY NAVBAUDHA SCHOOL KE PASS SE HANUMAN MANDIR TAK CEMENT ROAD","04-Jun-2025","06-Aug-2025","500000","Physical Inspection"
"378","Normal/Others","WS/MP18287/2025-2026/210491-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Shri Ashokrao Shankarrao Chavan (2024-30) (2024-2030)","Elected MP","Construction of CC road from Divekar Ghar to Kharde Road in Tarkeshwar Nagar under Dalit Settlement Development Scheme at Mali Babhulgaon, Tal. Pathardi, Dist. Ahilyanagar (Ahmednagar).","25-Jun-2025","17-Nov-2025","499921","Physical Inspection"
"379","Normal/Others","WS/MP18290/2025-2026/213628-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","VIDISHA(District Collector Vidisha_IDA)","Shri Chandrakant Damodar Handore (2024-30) (2024-2030)","Elected MP","Construction of Gravel Road towards Sitarams House, at post Sabdalpur, Panchayat Pipalaya Hat Tehisil sironj Dist Vidisha","30-Jun-2025","05-Aug-2025","1000000","Vendor Identification"
"380","Normal/Others","WS/MP112/2026-2027/213832-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Concreting of the passage road from Mansingh Jathar Home to Sagar Dalvi Home in Ward No. 29 Shipugade Talim in  Kolhapur Municipal Corporation.","01-Jul-2025","19-Jun-2026","1000000","Physical Inspection"
"381","Normal/Others","WS/MP112/2026-2027/213834-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Concreting of the passage road from Lingam Home to Shirale Home in Ward No. 30 Khol Khandoba in Kolhapur Municipal Corporation.","01-Jul-2025","06-Aug-2026","2000000","Physical Inspection"
"382","Normal/Others","WS/MP18287/2026-2027/217216-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Shri Ashokrao Shankarrao Chavan (2024-30) (2024-2030)","Elected MP","Construction of a C.C. road at Pangargaon Tanda under Mouje Pangargaon, Taluka Mudkhed, District Nanded.","10-Sep-2025","19-Jun-2026","999574","Physical Inspection"
"383","Normal/Others","WS/MP18287/2026-2027/217218-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Shri Ashokrao Shankarrao Chavan (2024-30) (2024-2030)","Elected MP","Construction of a C.C. road at  Gopalwadi Tanda (Gopalwadi ) under Mouje Dongav, Taluka Mudkhed, District Nanded.","10-Sep-2025","22-Jun-2026","996888","Work partially Completed"
"384","Normal/Others","WS/MP18287/2026-2027/217221-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Shri Ashokrao Shankarrao Chavan (2024-30) (2024-2030)","Elected MP","Construction of a C.C. road at  Gopalwadi under Mouje Dongav, Taluka Mudkhed, District Nanded.","10-Sep-2025","22-Jun-2026","999136","Physical Inspection"
"385","Normal/Others","WS/MP18292/2025-2026/219434-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from the house of Hanmant Barsamwar to the house of Vitthal Bhurule at Yergi Tq. Deglur Dist. Nanded","17-Jul-2025","04-Mar-2026","1998000","Physical Inspection"
"386","Normal/Others","WS/MP112/2025-2026/223390-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Construction of PCC Road from the field of Shri Kamleshwar Rai to field of Shri Subhash Rai in Village and Panchayat Patkholi, Block Kateya, District Gopalganj, Bihar.","30-Jul-2025","27-Sep-2025","1297991","Physical Inspection"
"387","Normal/Others","WS/MP112/2025-2026/223391-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Construction of PCC Road from the Residence of Shri Johi Miya to Shri Haider Miya in Village and Panchayat Patkholi, Block Kateya, District Gopalganj, Bihar.","30-Jul-2025","27-Sep-2025","1297928","Physical Inspection"
"388","Normal/Others","WS/MP112/2025-2026/223392-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Construction of PCC Road from the field of Shri Rumali Baitha towards Rupachak in Village and Panchayat Patkholi, Block Kateya, District Gopalganj, Bihar.","30-Jul-2025","27-Sep-2025","1298116","Physical Inspection"
"389","Normal/Others","WS/MP112/2025-2026/223393-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Construction of PCC Road from house of Shri Ajay Sah towards Nahar Khand in Village and Panchayat Patkholi, Block Kateya, District Gopalganj, Bihar.","30-Jul-2025","27-Sep-2025","1095754","Physical Inspection"
