"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"475","Trust and Society","WS/MP843/2024-2025/136534-Construction of community centers and community halls","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","construction of community hall in above mentioned NGO","Dr. Ashok Kumar Mittal (2022-28) (NaN-NaN)","Elected MP","Images","06-Feb-2026","997135"
"476","Normal/Others","WS/MP843/2024-2025/151562-Construction of rooms and halls in school and colleges","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Various type of development work as per second attached list (named Ludhiyanan.jpeg)in Shaheed Colonel Harcharan Singh Sekhon Memorial Government Senior Secondary School Dakha (Boys), village Dakha in Block- Sudhar , Ludhiana District.","Dr. Ashok Kumar Mittal (2022-28) (NaN-NaN)","Elected MP","Images","25-Sep-2025","3470285"
"477","Normal/Others","WS/MP843/2024-2025/151554-Purchase of mobile sanitation equipment","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","(i)   Sewer Suction Machine having capacity of 6000 ltr capacity mounted on LPT truck chassis                  And    (ii)  Sewer Jetting Machine having 6000 ltr capacity mounted on LPT truck chassis for sanitation purpose in Cantonment Board , Jalandhar near Cant General Hospital , Jalandhar.  Each machine having cost approx Rs. 4500000/-.","Dr. Ashok Kumar Mittal (2022-28) (NaN-NaN)","Elected MP","Images","07-Jan-2026","8987658"
"478","Normal/Others","WS/MP843/2024-2025/166183-Construction of community centers and community halls","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Construction work of Village Bhathe Dharamshala","Dr. Ashok Kumar Mittal (2022-28) (NaN-NaN)","Elected MP","N/A","30-Jan-2026","500000"
"479","Repair and Renovation","WS/MP843/2025-2026/205543-Renovation of ponds and lakes","Punjab","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","Remodelling and Revonation pond","Dr. Ashok Kumar Mittal (2022-28) (NaN-NaN)","Elected MP","N/A","12-Sep-2025","2477000"
"480","Normal/Others","WS/MP843/2025-2026/184546-Construction of community centers and community halls","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Additional Construction work in Community Hall (02 bathrooms, room, flooring, electricity work etc.) at Village Bhawanipur District Hoshiarpur","Dr. Ashok Kumar Mittal (2022-28) (NaN-NaN)","Elected MP","Images","24-Dec-2025","1500000"
"481","Trust and Society","WS/MP843/2025-2026/202023-Setting up public non-conventional energy plants","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Purchase of Solar panel System","Dr. Ashok Kumar Mittal (2022-28) (NaN-NaN)","Elected MP","Images","24-Dec-2025","481585"
"482","Normal/Others","WS/MP843/2025-2026/231167-Purchase of mobile water tankers","Punjab","AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA)","For Procurement of water tankers, fogging machines and gensets for flood- affected villages of Amritsar","Dr. Ashok Kumar Mittal (2022-28) (NaN-NaN)","Elected MP","Images","09-Mar-2026","821800"
"483","Normal/Others","WS/MP843/2025-2026/227607-Purchase of vans and buses for educational institutions","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Purchase of School Vehicle for students of Blind and Handicaps Development Society","Dr. Ashok Kumar Mittal (2022-28) (NaN-NaN)","Elected MP","Images","23-Oct-2025","1328530"
"484","Normal/Others","WS/MP843/2025-2026/180325-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Road Construction from Skoda Showroom (NH-1) to Panchayat land","Dr. Ashok Kumar Mittal (2022-28) (NaN-NaN)","Elected MP","N/A","06-Jan-2026","999870"
"485","Normal/Others","WS/MP843/2024-2025/166182-Construction of community centers and community halls","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","For Construction work of Balmik Dharamshala in Arya nagar","Dr. Ashok Kumar Mittal (2022-28) (NaN-NaN)","Elected MP","Images","05-Jan-2026","489500"
"486","Normal/Others","WS/MP843/2024-2025/166055-Construction of community centers and community halls","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","For Construction work of Ravidas Dharamshala in Arya nagar","Dr. Ashok Kumar Mittal (2022-28) (NaN-NaN)","Elected MP","Images","08-Jan-2026","979000"
"Grand Total"," "," "," "," "," "," "," "," "," ","32,22,56,653.26"
